@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
342,d4658d08d33743234eb0313d52638600,0.357729,0.675305,cluster10
343,d47498c2a3551106b8c83b2af0240dd3,0.361563,0.668403,cluster7
344,d47498c2a3551106b8c83b2af0240dd3,0.361523,0.668414,cluster7
345,d47498c2a3551106b8c83b2af0240dd3,0.361521,0.668413,cluster7
346,d9e01daeffc55bce687a5034b07a3266,0.254693,0.633603,cluster1
347,e93ca30d3f726760c40236ce36c4bbd4,0.260874,0.629724,cluster1
348,e93ca30d3f726760c40236ce36c4bbd4,0.260874,0.629724,cluster1
349,e93ca30d3f726760c40236ce36c4bbd4,0.260874,0.629724,cluster1
350,e973add4fe15f8c33c1329ca70ec3c81,0.287951,0.635372,cluster1
351,e973add4fe15f8c33c1329ca70ec3c81,0.287951,0.635372,cluster1
352,e973add4fe15f8c33c1329ca70ec3c81,0.288357,0.635781,cluster1
353,e973add4fe15f8c33c1329ca70ec3c81,0.288357,0.635781,cluster1
354,e973add4fe15f8c33c1329ca70ec3c81,0.288357,0.635781,cluster1
355,e973add4fe15f8c33c1329ca70ec3c81,0.288355,0.635782,cluster1
356,ebb9afb6d6cffcd799325d80af3aa171,0.258621,0.622789,cluster1
357,ebb9afb6d6cffcd799325d80af3aa171,0.25862,0.622784,cluster1
358,ebb9afb6d6cffcd799325d80af3aa171,0.258621,0.622785,cluster1
359,ebb9afb6d6cffcd799325d80af3aa171,0.258626,0.622804,cluster1
360,ebb9afb6d6cffcd799325d80af3aa171,0.258583,0.622905,cluster1
361,de951f881106452aa8817ae5f3cf92ff,0.256442,0.640823,cluster1
362,de951f881106452aa8817ae5f3cf92ff,0.256442,0.640823,cluster1
363,e48adfb1a2b47af8a789ed06ea5469cd,0.421918,0.66197,cluster4
364,e973add4fe15f8c33c1329ca70ec3c81,0.288352,0.635769,cluster1
365,e973add4fe15f8c33c1329ca70ec3c81,0.288357,0.635781,cluster1
366,eb1a4544f5273b176e10fc0ca650ef7d,0.329147,0.672979,cluster10
367,eb1a4544f5273b176e10fc0ca650ef7d,0.329144,0.67298,cluster10
368,eb1a4544f5273b176e10fc0ca650ef7d,0.329147,0.67298,cluster10
369,ed87c5ad66fa2d09030b685b7fc72539,0.315757,0.618285,cluster2
370,f2e8198c044e25209ae958197e26c527,0.365128,0.670092,cluster7
371,f80ca120627940f0daf3e69e0e529198,0.357169,0.674804,cluster10
372,ee6ae2451ced6beaa205ba96f9da981c,0.445046,0.644456,cluster6
373,ee6ae2451ced6beaa205ba96f9da981c,0.445046,0.644456,cluster6
374,ee6ae2451ced6beaa205ba96f9da981c,0.445046,0.644456,cluster6
375,ee6ae2451ced6beaa205ba96f9da981c,0.445083,0.644462,cluster6
376,f0eb3501d6cfe12bcae658fb400bdb17,0.258469,0.641349,cluster1
377,f0eb3501d6cfe12bcae658fb400bdb17,0.258468,0.641352,cluster1
378,f0eb3501d6cfe12bcae658fb400bdb17,0.258476,0.641327,cluster1
379,f14451df57713cfc956a3b12c10df9d0,0.262453,0.629669,cluster1
380,f14451df57713cfc956a3b12c10df9d0,0.26244,0.62967,cluster1
381,f2cec272f41fc2df06155f8ce7656394,0.48396,0.687275,cluster3
382,f2cec272f41fc2df06155f8ce7656394,0.48396,0.687275,cluster3
383,f2e8198c044e25209ae958197e26c527,0.365197,0.67018,cluster7
384,f2e8198c044e25209ae958197e26c527,0.365122,0.670129,cluster7
385,f2e8198c044e25209ae958197e26c527,0.36512,0.67014,cluster7
386,f2e8198c044e25209ae958197e26c527,0.365123,0.670123,cluster7
387,f2e8198c044e25209ae958197e26c527,0.36512,0.670137,cluster7
388,f2e8198c044e25209ae958197e26c527,0.36512,0.670137,cluster7
389,f4726b7aa3d8d857c947607541fa98ee,0.254842,0.611183,cluster1
390,ee6ae2451ced6beaa205ba96f9da981c,0.445145,0.644615,cluster6
391,ee6ae2451ced6beaa205ba96f9da981c,0.445149,0.644614,cluster6
392,ee6ae2451ced6beaa205ba96f9da981c,0.445046,0.644456,cluster6
393,f08f51c653aadd7b11075e043e1ab6c9,0.371641,0.664216,cluster7
394,f14451df57713cfc956a3b12c10df9d0,0.262452,0.629671,cluster1
395,f2cec272f41fc2df06155f8ce7656394,0.483956,0.687293,cluster3
396,f2cec272f41fc2df06155f8ce7656394,0.483962,0.687275,cluster3
397,f405c8b21ec9e61b289b940d91d12026,0.254491,0.628898,cluster1
398,f405c8b21ec9e61b289b940d91d12026,0.254491,0.628898,cluster1
399,fe285df91e1ea56312a5cdc98ac499e2,0.438851,0.651363,cluster4
400,fe285df91e1ea56312a5cdc98ac499e2,0.438843,0.651346,cluster4
401,1012e02f43ca51d0,0.260461,0.630071,cluster1
402,1012e02f43ca51d0,0.260461,0.630071,cluster1
403,1012e02f43ca51d0,0.260461,0.630071,cluster1
404,1012e02f43ca51d0,0.260461,0.630071,cluster1
405,1048e11a96cc9a33,0.256621,0.601653,cluster1
406,1076b0543728f512,0.507895,0.703016,cluster3
407,1076b0543728f512,0.507895,0.703016,cluster3
408,1076b0543728f512,0.507895,0.703016,cluster3
409,107ff6187d3f15e8,0.358508,0.670087,cluster10
410,107ff6187d3f15e8,0.358508,0.670087,cluster10
411,107ff6187d3f15e8,0.358508,0.670087,cluster10
412,107ff6187d3f15e8,0.358509,0.670086,cluster10
413,107ff6187d3f15e8,0.358509,0.670086,cluster10
414,107ff6187d3f15e8,0.358509,0.670086,cluster10
415,107ff6187d3f15e8,0.358509,0.670086,cluster10
416,107ff6187d3f15e8,0.358509,0.670086,cluster10
417,107ff6187d3f15e8,0.358508,0.670087,cluster10
418,107ff6187d3f15e8,0.358508,0.670087,cluster10
419,10e5e8f704014604,0.25349,0.633464,cluster1
420,10e5e8f704014604,0.253489,0.633466,cluster1
421,10e5e8f704014604,0.253491,0.633465,cluster1
422,10e5e8f704014604,0.253489,0.633466,cluster1
423,10e5e8f704014604,0.253484,0.633469,cluster1
424,10e5e8f704014604,0.253492,0.633463,cluster1
425,10e5e8f704014604,0.253491,0.633465,cluster1
426,10e5e8f704014604,0.253484,0.633469,cluster1
427,10e5e8f704014604,0.253461,0.633487,cluster1
428,10e5e8f704014604,0.253484,0.633469,cluster1
429,10e5e8f704014604,0.253436,0.633481,cluster1
430,10e5e8f704014604,0.253392,0.63347,cluster1
431,10e5e8f704014604,0.253358,0.633475,cluster1
432,10e5e8f704014604,0.253389,0.63347,cluster1
433,10e5e8f704014604,0.253517,0.633606,cluster1
434,10e5e8f704014604,0.253527,0.633609,cluster1
435,10e5e8f704014604,0.253547,0.633608,cluster1
436,10e5e8f704014604,0.253569,0.63363,cluster1
437,10e5e8f704014604,0.253593,0.633606,cluster1
438,10e5e8f704014604,0.253632,0.633606,cluster1
439,10e5e8f704014604,0.253633,0.633606,cluster1
440,10e5e8f704014604,0.253632,0.633606,cluster1
441,10e5e8f704014604,0.253633,0.633606,cluster1
442,10e5e8f704014604,0.253655,0.633604,cluster1
443,10e5e8f704014604,0.253639,0.633606,cluster1
444,10e5e8f704014604,0.253639,0.633605,cluster1
445,10e5e8f704014604,0.253655,0.633604,cluster1
446,10e5e8f704014604,0.253639,0.633605,cluster1
447,10e5e8f704014604,0.253655,0.633604,cluster1
448,10e5e8f704014604,0.253657,0.633604,cluster1
449,10e5e8f704014604,0.25366,0.633612,cluster1
450,10e5e8f704014604,0.253661,0.633612,cluster1
451,10e5e8f704014604,0.253655,0.633604,cluster1
452,10e5e8f704014604,0.253662,0.633612,cluster1
453,10e5e8f704014604,0.253716,0.633605,cluster1
454,10e5e8f704014604,0.253736,0.633603,cluster1
455,114cde7b7e666571,0.259677,0.635202,cluster1
456,114cde7b7e666571,0.259677,0.635202,cluster1
457,115f58edb45263b4,0.401238,0.581726,cluster0
458,115f58edb45263b4,0.401239,0.581727,cluster0
459,115f58edb45263b4,0.401239,0.581727,cluster0
460,115f58edb45263b4,0.401205,0.581753,cluster0
461,115f58edb45263b4,0.401205,0.581753,cluster0
462,115f58edb45263b4,0.401239,0.581727,cluster0
463,115f58edb45263b4,0.401239,0.581728,cluster0
464,f9c2b57c35f292b729f41dbcc75271b2,0.351189,0.578323,cluster2
465,fb72b4fa743f8301ee9d336e2154f87a,0.450602,0.676379,cluster6
466,fcefc2a6d372b56492d19ee4fe17d9b3,0.363291,0.666319,cluster7
467,fcefc2a6d372b56492d19ee4fe17d9b3,0.36323,0.666285,cluster7
468,fcefc2a6d372b56492d19ee4fe17d9b3,0.363226,0.666283,cluster7
469,fcefc2a6d372b56492d19ee4fe17d9b3,0.36329,0.666333,cluster7
470,100615bbf85576db,0.400212,0.63122,cluster0
471,1121340f64d17533,0.449209,0.641358,cluster6
472,11238ed4a2e086f1,0.395118,0.596558,cluster0
473,11238ed4a2e086f1,0.395117,0.596558,cluster0
474,11238ed4a2e086f1,0.395117,0.596558,cluster0
475,11238ed4a2e086f1,0.395118,0.596558,cluster0
476,114cde7b7e666571,0.259677,0.635202,cluster1
477,114cde7b7e666571,0.259677,0.635202,cluster1
478,114cde7b7e666571,0.259677,0.635202,cluster1
479,114cde7b7e666571,0.259677,0.635202,cluster1
480,114cde7b7e666571,0.259677,0.635202,cluster1
481,114cde7b7e666571,0.259677,0.635202,cluster1
482,114cde7b7e666571,0.259677,0.635202,cluster1
483,11a23abc61bd0213,0.483481,0.685696,cluster3
484,11a23abc61bd0213,0.483481,0.685696,cluster3
485,11a23abc61bd0213,0.483377,0.685704,cluster3
486,11a23abc61bd0213,0.483377,0.685703,cluster3
487,11a23abc61bd0213,0.483376,0.685704,cluster3
488,11a23abc61bd0213,0.483377,0.685703,cluster3
489,11b6b6ebeff946ff,0.36306,0.661231,cluster7
490,11b6b6ebeff946ff,0.362949,0.661204,cluster7
491,11b6b6ebeff946ff,0.362956,0.661204,cluster7
492,11b6b6ebeff946ff,0.362682,0.661242,cluster7
493,11d524e227762786,0.401317,0.656308,cluster5
494,11d524e227762786,0.401454,0.656407,cluster5
495,11d524e227762786,0.401317,0.656308,cluster5
496,11d524e227762786,0.401319,0.656158,cluster5
497,10e5e8f704014604,0.253766,0.633605,cluster1
498,10e5e8f704014604,0.253766,0.633605,cluster1
499,10e5e8f704014604,0.253766,0.633605,cluster1
500,10e5e8f704014604,0.253766,0.633605,cluster1
501,10e5e8f704014604,0.253767,0.633606,cluster1
502,10e5e8f704014604,0.253766,0.633605,cluster1
503,10e5e8f704014604,0.253766,0.633605,cluster1
504,10e5e8f704014604,0.253786,0.633604,cluster1
505,10e5e8f704014604,0.253815,0.633605,cluster1
506,10e5e8f704014604,0.253815,0.633607,cluster1
507,10e5e8f704014604,0.253815,0.633605,cluster1
508,10e5e8f704014604,0.253815,0.633607,cluster1
509,10e5e8f704014604,0.253835,0.633608,cluster1
510,10e5e8f704014604,0.253825,0.633601,cluster1
511,10e5e8f704014604,0.253815,0.633607,cluster1
512,10e5e8f704014604,0.253821,0.633576,cluster1
513,10e5e8f704014604,0.253829,0.633507,cluster1
514,10e5e8f704014604,0.25382,0.633542,cluster1
515,10e5e8f704014604,0.25389,0.633808,cluster1
516,10e5e8f704014604,0.253888,0.633809,cluster1
517,10e5e8f704014604,0.253908,0.63381,cluster1
518,10e5e8f704014604,0.253907,0.633801,cluster1
519,10e9f2d2e388ddc1,0.306165,0.622434,cluster2
520,111757677d5d2c8e,0.398967,0.600577,cluster0
521,111757677d5d2c8e,0.398967,0.600577,cluster0
522,111757677d5d2c8e,0.398967,0.600577,cluster0
523,111757677d5d2c8e,0.398967,0.600577,cluster0
524,115f58edb45263b4,0.401204,0.581752,cluster0
525,115f58edb45263b4,0.401204,0.581752,cluster0
526,116e731d1d1a26f9,0.255515,0.632788,cluster1
527,116e731d1d1a26f9,0.255515,0.632788,cluster1
528,116e731d1d1a26f9,0.255357,0.632882,cluster1
529,116e731d1d1a26f9,0.255357,0.632882,cluster1
530,1183985da8835abf,0.320431,0.627659,cluster2
531,1183985da8835abf,0.320432,0.627657,cluster2
532,1183985da8835abf,0.32043,0.627657,cluster2
533,1183985da8835abf,0.320432,0.627657,cluster2
534,1183985da8835abf,0.320432,0.627657,cluster2
535,1183985da8835abf,0.320432,0.627657,cluster2
536,1183985da8835abf,0.320432,0.627657,cluster2
537,1183985da8835abf,0.320445,0.627652,cluster2
538,1183985da8835abf,0.320432,0.627657,cluster2
539,1183985da8835abf,0.320432,0.627657,cluster2
540,119c73d4636f1b99,0.448587,0.675022,cluster6
541,119c73d4636f1b99,0.44855,0.675025,cluster6
542,115f58edb45263b4,0.401205,0.581753,cluster0
543,115f58edb45263b4,0.401204,0.581752,cluster0
544,122d54f7ac97e1c1,0.422257,0.655264,cluster4
545,122d54f7ac97e1c1,0.422257,0.655263,cluster4
546,122d54f7ac97e1c1,0.422257,0.655264,cluster4
547,122d54f7ac97e1c1,0.422257,0.655263,cluster4
548,124cbe774272b023,0.295967,0.663076,cluster1
549,128319e7159f6bc3,0.407791,0.642857,cluster5
550,128319e7159f6bc3,0.407715,0.642814,cluster5
551,128319e7159f6bc3,0.407716,0.642815,cluster5
552,1299f6433e1dad5b,0.469364,0.610953,cluster6
553,1299f6433e1dad5b,0.469364,0.610953,cluster6
554,12a0c4e4f9130966,0.469426,0.670969,cluster6
555,12a0c4e4f9130966,0.469427,0.670969,cluster6
556,12a0c4e4f9130966,0.469424,0.670965,cluster6
557,12a0c4e4f9130966,0.469424,0.670965,cluster6
558,12a0c4e4f9130966,0.469427,0.670969,cluster6
559,13a5c715181b682a,0.485986,0.675995,cluster3
560,13a5c715181b682a,0.485989,0.675997,cluster3
561,13a5c715181b682a,0.485993,0.67599,cluster3
562,13a5c715181b682a,0.485988,0.675994,cluster3
563,13a5c715181b682a,0.485993,0.67599,cluster3
564,13a5c715181b682a,0.485993,0.67599,cluster3
565,13a5c715181b682a,0.485987,0.675996,cluster3
566,13a5c715181b682a,0.485992,0.67599,cluster3
567,13a5c715181b682a,0.485993,0.67599,cluster3
568,13a5c715181b682a,0.485988,0.675996,cluster3
569,13a5c715181b682a,0.485993,0.67599,cluster3
570,13a5c715181b682a,0.485991,0.675989,cluster3
571,13a5c715181b682a,0.485991,0.67599,cluster3
572,13a5c715181b682a,0.485993,0.67599,cluster3
573,13a5c715181b682a,0.485989,0.675995,cluster3
574,13a5c715181b682a,0.48599,0.67599,cluster3
575,13a5c715181b682a,0.485993,0.67599,cluster3
576,13a5c715181b682a,0.485993,0.675993,cluster3
577,13a5c715181b682a,0.485987,0.675996,cluster3
578,13a5c715181b682a,0.485987,0.675992,cluster3
579,13a5c715181b682a,0.48599,0.675991,cluster3
580,13a5c715181b682a,0.485993,0.67599,cluster3
581,13a5c715181b682a,0.485993,0.67599,cluster3
582,13a5c715181b682a,0.485993,0.67599,cluster3
583,13a5c715181b682a,0.485986,0.675996,cluster3
584,13a5c715181b682a,0.485993,0.67599,cluster3
585,13a5c715181b682a,0.485993,0.67599,cluster3
586,13a5c715181b682a,0.485993,0.67599,cluster3
587,13a5c715181b682a,0.485993,0.67599,cluster3
588,13a5c715181b682a,0.485986,0.675995,cluster3
589,13a5c715181b682a,0.485979,0.675992,cluster3
590,13a5c715181b682a,0.485993,0.67599,cluster3
591,13a5c715181b682a,0.485986,0.675995,cluster3
592,13a5c715181b682a,0.485993,0.67599,cluster3
593,13a5c715181b682a,0.485993,0.67599,cluster3
594,13a5c715181b682a,0.485986,0.675986,cluster3
595,13a5c715181b682a,0.485985,0.675986,cluster3
596,13a5c715181b682a,0.485992,0.67599,cluster3
597,13a5c715181b682a,0.485985,0.675994,cluster3
598,13a5c715181b682a,0.485981,0.675991,cluster3
599,13a5c715181b682a,0.485988,0.67599,cluster3
600,13a5c715181b682a,0.485993,0.67599,cluster3
601,13a5c715181b682a,0.485989,0.675996,cluster3
602,13a5c715181b682a,0.485981,0.675991,cluster3
603,13a5c715181b682a,0.485992,0.67599,cluster3
604,13a5c715181b682a,0.485986,0.675995,cluster3
605,13a5c715181b682a,0.485986,0.675996,cluster3
606,13a5c715181b682a,0.485986,0.675996,cluster3
607,13a5c715181b682a,0.485992,0.67599,cluster3
608,13a5c715181b682a,0.485993,0.67599,cluster3
609,13a5c715181b682a,0.485993,0.67599,cluster3
610,13a5c715181b682a,0.48599,0.675994,cluster3
611,13a5c715181b682a,0.485992,0.67599,cluster3
612,13a5c715181b682a,0.485985,0.675986,cluster3
613,13a5c715181b682a,0.485989,0.675997,cluster3
614,13a5c715181b682a,0.485988,0.675996,cluster3
615,13a5c715181b682a,0.485989,0.675997,cluster3
616,13a5c715181b682a,0.485986,0.675996,cluster3
617,13a5c715181b682a,0.485986,0.675996,cluster3
618,13a5c715181b682a,0.48598,0.675992,cluster3
619,13a5c715181b682a,0.485986,0.675996,cluster3
620,13a5c715181b682a,0.485986,0.675995,cluster3
621,13a5c715181b682a,0.485986,0.675996,cluster3
622,13a5c715181b682a,0.485988,0.675994,cluster3
623,13a5c715181b682a,0.485993,0.67599,cluster3
624,13a5c715181b682a,0.485986,0.675996,cluster3
625,13a5c715181b682a,0.485993,0.67599,cluster3
626,13a5c715181b682a,0.485992,0.67599,cluster3
627,13a5c715181b682a,0.485987,0.675996,cluster3
628,13a5c715181b682a,0.485989,0.675997,cluster3
629,13a5c715181b682a,0.485991,0.67599,cluster3
630,13a5c715181b682a,0.485986,0.675995,cluster3
631,13a5c715181b682a,0.485987,0.675993,cluster3
632,13a5c715181b682a,0.485987,0.675996,cluster3
633,13a5c715181b682a,0.485993,0.67599,cluster3
634,13a5c715181b682a,0.485986,0.675995,cluster3
635,13e27ce9ea5873f4,0.359055,0.670247,cluster10
636,13e27ce9ea5873f4,0.359073,0.670213,cluster10
637,13e27ce9ea5873f4,0.359073,0.670213,cluster10
638,14b03d97996de5b8,0.314864,0.59389,cluster2
639,14b03d97996de5b8,0.314864,0.593889,cluster2
640,14b03d97996de5b8,0.314864,0.593889,cluster2
641,14b03d97996de5b8,0.314864,0.59389,cluster2
642,14b03d97996de5b8,0.314864,0.59389,cluster2
643,14b03d97996de5b8,0.314864,0.59389,cluster2
644,14b03d97996de5b8,0.314863,0.593889,cluster2
645,14b4dff8e6f6e187,0.362964,0.670725,cluster7
646,1502305b5b9a6aa6,0.489332,0.687895,cluster3
647,1509c65b2ae64223,0.492672,0.693168,cluster3
648,1509c65b2ae64223,0.484932,0.685663,cluster3
649,1509c65b2ae64223,0.484856,0.685678,cluster3
650,1509c65b2ae64223,0.485044,0.685618,cluster3
651,1511724ee852c6a5,0.461559,0.660459,cluster6
652,1511724ee852c6a5,0.461559,0.660459,cluster6
653,15320d0b1c16ae4f,0.345613,0.667757,cluster10
654,15320d0b1c16ae4f,0.345613,0.667757,cluster10
655,15320d0b1c16ae4f,0.345642,0.667761,cluster10
656,15320d0b1c16ae4f,0.345642,0.667761,cluster10
657,15320d0b1c16ae4f,0.346492,0.668504,cluster10
658,15320d0b1c16ae4f,0.346521,0.668555,cluster10
659,15320d0b1c16ae4f,0.346492,0.668504,cluster10
660,15320d0b1c16ae4f,0.346515,0.668459,cluster10
661,15320d0b1c16ae4f,0.346411,0.668454,cluster10
662,15320d0b1c16ae4f,0.346317,0.668133,cluster10
663,15320d0b1c16ae4f,0.346334,0.668087,cluster10
664,15320d0b1c16ae4f,0.346338,0.668064,cluster10
665,15320d0b1c16ae4f,0.34634,0.668052,cluster10
666,15320d0b1c16ae4f,0.346321,0.668019,cluster10
667,15320d0b1c16ae4f,0.346258,0.667997,cluster10
668,15d9675f62feaf9b,0.431313,0.65533,cluster4
669,15ffde4b5bcced85,0.350184,0.666947,cluster10
670,15ffde4b5bcced85,0.350312,0.667572,cluster10
671,15ffde4b5bcced85,0.350311,0.667573,cluster10
672,15ffde4b5bcced85,0.350311,0.667573,cluster10
673,15ffde4b5bcced85,0.350311,0.667573,cluster10
674,164670c1e1def07d,0.39806,0.624921,cluster0
675,164670c1e1def07d,0.39806,0.624921,cluster0
676,164670c1e1def07d,0.39806,0.624921,cluster0
677,164670c1e1def07d,0.39806,0.624921,cluster0
678,164670c1e1def07d,0.398165,0.624948,cluster0
679,164670c1e1def07d,0.39806,0.624921,cluster0
680,164670c1e1def07d,0.398165,0.624948,cluster0
681,164670c1e1def07d,0.39806,0.624921,cluster0
682,164670c1e1def07d,0.39806,0.624921,cluster0
683,164670c1e1def07d,0.39806,0.624921,cluster0
684,164c417c2322c161,0.540967,0.694358,cluster9
685,164c417c2322c161,0.540952,0.694344,cluster9
686,164c417c2322c161,0.540967,0.694358,cluster9
687,1656ae07e8329d69,0.32093,0.627834,cluster2
688,1656ae07e8329d69,0.32093,0.627834,cluster2
689,16794b8c00d104f1,0.462957,0.646346,cluster6
690,16794b8c00d104f1,0.462957,0.646346,cluster6
691,12e9e9210af3f7af,0.365037,0.652266,cluster7
692,12e9e9210af3f7af,0.365067,0.652267,cluster7
693,12fb6b5c468728c0,0.260828,0.629231,cluster1
694,139c3f70d48fceca,0.383441,0.667597,cluster5
695,139c3f70d48fceca,0.383305,0.667786,cluster5
696,139c3f70d48fceca,0.383305,0.667786,cluster5
697,139c3f70d48fceca,0.383305,0.667786,cluster5
698,139c3f70d48fceca,0.383305,0.667786,cluster5
699,149119958c66343d,0.258697,0.640629,cluster1
700,149119958c66343d,0.256564,0.640831,cluster1
701,149119958c66343d,0.258697,0.640629,cluster1
702,14a5b17a78932b1d,0.423817,0.654759,cluster4
703,14a5b17a78932b1d,0.423831,0.654754,cluster4
704,14a5b17a78932b1d,0.423831,0.654754,cluster4
705,14b03d97996de5b8,0.314864,0.593888,cluster2
706,14b03d97996de5b8,0.314864,0.59389,cluster2
707,14ef66f3847e7dc3,0.256412,0.635317,cluster1
708,14ef66f3847e7dc3,0.256299,0.63532,cluster1
709,14ef66f3847e7dc3,0.256297,0.63532,cluster1
710,14ef66f3847e7dc3,0.256297,0.63532,cluster1
711,14ef66f3847e7dc3,0.256297,0.63532,cluster1
712,14ef66f3847e7dc3,0.256297,0.63532,cluster1
713,14ef66f3847e7dc3,0.256297,0.635321,cluster1
714,14ef66f3847e7dc3,0.256297,0.63532,cluster1
715,14ef66f3847e7dc3,0.256299,0.63532,cluster1
716,14ef66f3847e7dc3,0.256297,0.63532,cluster1
717,1501f7426432ac0e,0.475524,0.673003,cluster3
718,1502305b5b9a6aa6,0.489431,0.687993,cluster3
719,15320d0b1c16ae4f,0.345613,0.667757,cluster10
720,15320d0b1c16ae4f,0.345613,0.667757,cluster10
721,15320d0b1c16ae4f,0.345613,0.667757,cluster10
722,15320d0b1c16ae4f,0.345613,0.667757,cluster10
723,15320d0b1c16ae4f,0.345613,0.667757,cluster10
724,15320d0b1c16ae4f,0.345613,0.667757,cluster10
725,15320d0b1c16ae4f,0.345613,0.667757,cluster10
726,15320d0b1c16ae4f,0.345613,0.667757,cluster10
727,15320d0b1c16ae4f,0.345613,0.667757,cluster10
728,15320d0b1c16ae4f,0.345613,0.667757,cluster10
729,15320d0b1c16ae4f,0.345613,0.667757,cluster10
730,15320d0b1c16ae4f,0.345613,0.667757,cluster10
731,15320d0b1c16ae4f,0.345613,0.667757,cluster10
732,15320d0b1c16ae4f,0.345613,0.667757,cluster10
733,153ab3a1cae4393d,0.356202,0.674656,cluster10
734,153ab3a1cae4393d,0.356786,0.674611,cluster10
735,153ab3a1cae4393d,0.356786,0.674611,cluster10
736,1596a9b4293d79e6,0.408064,0.645627,cluster5
737,1596a9b4293d79e6,0.408064,0.645627,cluster5
738,1596a9b4293d79e6,0.408064,0.645627,cluster5
739,1596a9b4293d79e6,0.408064,0.645627,cluster5
740,1596a9b4293d79e6,0.408064,0.645627,cluster5
741,15d9675f62feaf9b,0.431313,0.65533,cluster4
742,164670c1e1def07d,0.39806,0.624921,cluster0
743,164670c1e1def07d,0.39806,0.624921,cluster0
744,164670c1e1def07d,0.39806,0.624921,cluster0
745,164670c1e1def07d,0.39806,0.624921,cluster0
746,164670c1e1def07d,0.39806,0.624921,cluster0
747,164670c1e1def07d,0.39806,0.624921,cluster0
748,164670c1e1def07d,0.39806,0.624921,cluster0
749,164670c1e1def07d,0.39806,0.624921,cluster0
750,164670c1e1def07d,0.39806,0.624921,cluster0
751,164670c1e1def07d,0.39806,0.624921,cluster0
752,164670c1e1def07d,0.39806,0.624921,cluster0
753,164670c1e1def07d,0.39806,0.624921,cluster0
754,164670c1e1def07d,0.39806,0.624921,cluster0
755,164670c1e1def07d,0.39806,0.624921,cluster0
756,164670c1e1def07d,0.39806,0.624921,cluster0
757,164670c1e1def07d,0.39806,0.624921,cluster0
758,164670c1e1def07d,0.39806,0.624921,cluster0
759,164670c1e1def07d,0.39806,0.624921,cluster0
760,164670c1e1def07d,0.39806,0.624921,cluster0
761,164670c1e1def07d,0.39806,0.624921,cluster0
762,164670c1e1def07d,0.39806,0.624921,cluster0
763,164670c1e1def07d,0.39806,0.624921,cluster0
764,164670c1e1def07d,0.398085,0.624936,cluster0
765,164670c1e1def07d,0.39806,0.624921,cluster0
766,164670c1e1def07d,0.39806,0.624921,cluster0
767,16df601fb6b48c98,0.345971,0.667378,cluster10
768,16df601fb6b48c98,0.345971,0.667378,cluster10
769,16fccce3a41cd07e,0.539222,0.695508,cluster9
770,16fccce3a41cd07e,0.539222,0.695508,cluster9
771,16fccce3a41cd07e,0.539222,0.695508,cluster9
772,16fe5ba8e7869bf,0.483986,0.670444,cluster3
773,12a0c4e4f9130966,0.469336,0.670578,cluster6
774,12a0c4e4f9130966,0.469229,0.670606,cluster6
775,12a0c4e4f9130966,0.46923,0.670605,cluster6
776,12a0c4e4f9130966,0.469298,0.670627,cluster6
777,12a0c4e4f9130966,0.469297,0.670627,cluster6
778,12a0c4e4f9130966,0.469336,0.670578,cluster6
779,12a0c4e4f9130966,0.469297,0.670627,cluster6
780,12a0c4e4f9130966,0.469332,0.670614,cluster6
781,12a0c4e4f9130966,0.469332,0.670614,cluster6
782,12a0c4e4f9130966,0.469297,0.670627,cluster6
783,12a0c4e4f9130966,0.46923,0.670605,cluster6
784,12a0c4e4f9130966,0.469231,0.670605,cluster6
785,12a126e9e18eeaa6,0.423548,0.635981,cluster4
786,12a126e9e18eeaa6,0.423496,0.635972,cluster4
787,12bc86b052f0a763,0.450485,0.653597,cluster6
788,12bc86b052f0a763,0.450482,0.653599,cluster6
789,12bc86b052f0a763,0.450481,0.6536,cluster6
790,12bc86b052f0a763,0.450482,0.653599,cluster6
791,12bc86b052f0a763,0.45048,0.653602,cluster6
792,12bc86b052f0a763,0.450482,0.653599,cluster6
793,12bc86b052f0a763,0.450451,0.653584,cluster6
794,12bc86b052f0a763,0.450451,0.653584,cluster6
795,12bc86b052f0a763,0.450479,0.6536,cluster6
796,12bc86b052f0a763,0.450451,0.653584,cluster6
797,12bc86b052f0a763,0.450479,0.6536,cluster6
798,12bc86b052f0a763,0.450451,0.653584,cluster6
799,12bc86b052f0a763,0.450479,0.6536,cluster6
800,12bc86b052f0a763,0.450451,0.653584,cluster6
801,12bc86b052f0a763,0.450479,0.6536,cluster6
802,12bc86b052f0a763,0.450482,0.653599,cluster6
803,12bc86b052f0a763,0.450479,0.6536,cluster6
804,12bc86b052f0a763,0.450482,0.653599,cluster6
805,12bc86b052f0a763,0.450451,0.653584,cluster6
